session_id,acquisition_cost,time_to_value_seconds,retention_d30,funnel_stage,effort_score,friction_type,churn_reason
SESS_4102,46.06715963430831,44.7690248568556,0,Landing,8,Cognitive,Hard to use
SESS_4103,30.714775890340462,439.38006089664896,0,Landing,9,Cognitive,Bugs
SESS_4104,11.44566428671682,581.0219458028255,0,Activation,9,Cognitive,Too expensive
SESS_4105,47.80438364346143,218.4663405665877,0,Signup,10,Cognitive,Bugs
SESS_4106,36.61130253014904,344.11940023713237,0,Paid,1,Cognitive,Too expensive
SESS_4107,11.481148214012066,551.6565842381794,0,Landing,1,Cognitive,Too expensive
SESS_4108,25.402884133180137,210.27371844512973,0,Landing,5,Cognitive,Bugs
SESS_4109,19.547738299579173,538.2439213368566,0,Landing,9,Technical,Found alternative
SESS_4110,46.845608007115864,421.81391512162406,0,Landing,4,Cognitive,Found alternative
SESS_4111,31.83892076576746,375.81633289272986,1,Signup,4,Cognitive,N/A
SESS_4112,27.571991177776795,449.59451953911525,0,Onboarding,6,Cognitive,Found alternative
SESS_4113,20.109011960405283,62.306791331928316,0,Signup,5,Cognitive,Too expensive
SESS_4114,23.3425101478346,346.43211031856197,0,Activation,4,Cognitive,Too expensive
SESS_4115,21.33411608095762,156.51810567930215,0,Landing,9,Technical,Too expensive
SESS_4116,49.043478835533335,471.0532960599224,0,Signup,9,Pricing,Too expensive
SESS_4117,5.612164312093125,537.806362666352,0,Signup,4,None,Too expensive
SESS_4118,30.2527085848937,81.7738328798262,0,Paid,9,Technical,Too expensive
SESS_4119,5.555254844877125,45.25250922934126,1,Landing,9,Pricing,Too expensive
SESS_4120,24.271593887947738,183.40048036825448,0,Signup,9,Cognitive,Bugs
SESS_4121,29.647341045216677,598.7840631183586,1,Signup,2,Technical,Too expensive
SESS_4122,39.63707564310834,30.62766589320292,0,Signup,7,Technical,Hard to use
SESS_4123,49.8443884165304,121.63859878976017,0,Activation,2,Cognitive,Bugs
SESS_4124,30.786195360353823,531.3461822620774,1,Activation,1,Cognitive,Hard to use
SESS_4125,19.542800170539714,228.77173561370336,0,Onboarding,4,Cognitive,Hard to use
SESS_4126,45.15259567213322,66.28153537638069,0,Paid,3,Pricing,Bugs
SESS_4127,22.02299627874678,413.14449702764045,0,Signup,5,Pricing,Too expensive
SESS_4128,21.848119062296636,176.8043701875056,0,Paid,2,Pricing,Hard to use
SESS_4129,20.318461092260073,504.28644717923146,0,Signup,4,Technical,Bugs
SESS_4130,10.692176432008562,360.96378026356444,0,Landing,4,Cognitive,Hard to use
SESS_4131,7.139160728532253,38.054414296630924,0,Landing,7,Pricing,Bugs
SESS_4132,34.26741143443785,506.1870088922332,0,Onboarding,1,Cognitive,Too expensive
SESS_4133,30.623909064206334,113.50682747744311,1,Signup,2,Cognitive,Too expensive
SESS_4134,43.945811264028976,520.7621757894333,0,Landing,3,Pricing,Found alternative
SESS_4135,37.27725283333439,164.9358826933292,0,Signup,4,Cognitive,Too expensive
SESS_4136,42.156064742964766,100.8189730530974,0,Onboarding,9,Technical,Found alternative
SESS_4137,32.01836412290204,463.7993958237744,0,Paid,2,Technical,Found alternative
SESS_4138,27.13901331079952,392.4309543348815,0,Signup,3,Technical,Too expensive
SESS_4139,16.934596426277373,561.4891878984017,0,Landing,7,Cognitive,Hard to use
SESS_4140,44.275416420265294,107.07743834588017,0,Activation,8,Cognitive,Bugs
SESS_4141,17.90345288197414,135.8253597023992,0,Activation,10,Cognitive,Too expensive
SESS_4142,41.97407084922531,429.26076467658777,0,Signup,7,Pricing,Hard to use
SESS_4143,23.644245462439248,385.10376789723324,0,Landing,2,Technical,Hard to use
SESS_4144,34.64705054620179,562.066287420953,0,Landing,4,Cognitive,Hard to use
SESS_4145,26.258701456800768,171.88779939328242,0,Signup,5,Pricing,Hard to use
SESS_4146,22.752027761066984,497.326820223565,1,Onboarding,2,Pricing,Too expensive
SESS_4147,21.970933251507216,50.65995350598327,0,Activation,3,None,N/A
SESS_4148,35.96988085207357,163.34786392388918,1,Activation,7,Pricing,Too expensive
SESS_4149,49.656663394638166,92.47957776897944,1,Onboarding,1,Pricing,N/A
SESS_4150,7.174468264511685,250.06394329487634,0,Landing,3,Cognitive,Found alternative
SESS_4151,11.460622934504284,133.41590462689135,1,Signup,2,Cognitive,Hard to use
SESS_4152,13.75573411481329,450.13027555258327,0,Landing,9,Cognitive,Hard to use
SESS_4153,31.582987184125606,182.88980295371758,1,Signup,5,Technical,Found alternative
SESS_4154,11.752025890808651,505.0722709900184,0,Landing,5,Cognitive,N/A
SESS_4155,43.320085628705044,541.8858925583106,0,Landing,8,Pricing,N/A
SESS_4156,28.86590673281839,71.04710775090334,1,Signup,8,Cognitive,Bugs
SESS_4157,48.78660889758209,515.8659413174626,0,Signup,2,None,Too expensive
SESS_4158,17.895138536397305,321.4508818725255,1,Landing,2,Cognitive,Found alternative
SESS_4159,22.182007758200346,510.3860416924759,0,Landing,9,Cognitive,Too expensive
SESS_4160,24.78678456183217,438.5522933843854,1,Signup,1,Technical,Bugs
SESS_4161,13.106645877721787,50.58477378531933,0,Signup,10,Cognitive,Hard to use
SESS_4162,22.301734583745066,150.97191375575437,0,Paid,3,Cognitive,Found alternative
SESS_4163,45.78470128288726,184.01961662472237,0,Landing,10,Cognitive,Found alternative
SESS_4164,6.305707953906759,32.68731952491428,0,Landing,8,Pricing,Hard to use
SESS_4165,12.448194078621647,529.6672885790329,0,Landing,3,Pricing,Too expensive
SESS_4166,35.38724590470655,392.6099621551196,0,Signup,1,Cognitive,Too expensive
SESS_4167,13.638544334074869,547.262011432881,0,Activation,2,Pricing,Hard to use
SESS_4168,7.116670535113823,459.6815285718326,0,Activation,2,Pricing,Bugs
SESS_4169,24.074881545170584,80.1944215835864,0,Activation,7,None,Bugs
SESS_4170,17.52320523512627,81.29493179038779,0,Signup,1,Cognitive,Hard to use
SESS_4171,46.02449657045489,590.031853467161,0,Landing,5,None,Bugs
SESS_4172,35.59225864511693,387.2215841747865,0,Activation,8,Technical,Hard to use
SESS_4173,16.399648746743722,271.36587324057075,0,Landing,1,Cognitive,Found alternative
SESS_4174,18.53420566193997,429.09017182099916,0,Landing,3,Cognitive,N/A
SESS_4175,15.122690052384858,549.040421146615,0,Landing,9,Technical,Hard to use
SESS_4176,33.35750988177506,563.8673921066227,0,Landing,7,None,Too expensive
SESS_4177,36.260061835569644,560.0149333370731,0,Landing,10,Technical,Hard to use
SESS_4178,32.94259164253643,488.9437709445947,0,Landing,2,Cognitive,N/A
SESS_4179,34.52493997410627,585.538293092018,0,Signup,6,Pricing,Found alternative
SESS_4180,49.452743842327735,572.1078825302083,0,Landing,1,Pricing,N/A
SESS_4181,40.114497559461626,59.585016202789376,0,Landing,2,Pricing,Too expensive
SESS_4182,7.56485423123914,570.2229304715378,0,Landing,9,Pricing,Bugs
SESS_4183,12.398296631978395,251.22257161165754,0,Onboarding,5,Cognitive,Found alternative
SESS_4184,21.20075471231366,298.7198963184329,0,Onboarding,3,Cognitive,N/A
SESS_4185,25.95969989662052,318.7387903666861,1,Signup,9,Cognitive,Bugs
SESS_4186,46.31297368749823,346.6803282775302,0,Landing,1,Pricing,Bugs
SESS_4187,32.108185064527824,249.86033106017106,0,Landing,4,Pricing,Hard to use
SESS_4188,14.878627613970814,574.2911280407423,1,Landing,8,Technical,Bugs
SESS_4189,49.49488859343332,140.14489680487776,0,Signup,5,Cognitive,Found alternative
SESS_4190,15.847034023834542,424.37116392759293,0,Landing,5,Pricing,Too expensive
SESS_4191,45.119076339930004,45.680161656121456,1,Landing,4,Pricing,Bugs
SESS_4192,31.455028657245887,345.96421947073634,0,Onboarding,7,Cognitive,Hard to use
SESS_4193,12.586550967846104,436.44583756702974,0,Landing,1,Cognitive,Too expensive
SESS_4194,27.299256419926937,250.7837904844809,0,Signup,4,Technical,Bugs
SESS_4195,38.24228928129648,541.9714475642236,0,Landing,7,Cognitive,Found alternative
SESS_4196,43.062880355362495,41.75118792112435,0,Onboarding,4,Cognitive,Too expensive
SESS_4197,48.99048210522274,429.8317979956763,0,Activation,6,Pricing,Too expensive
SESS_4198,32.938381726586215,69.79354841278233,0,Landing,3,Cognitive,Too expensive
SESS_4199,33.19057581456748,529.5369019021409,1,Activation,1,Pricing,Found alternative
SESS_4200,6.288148554942197,400.20310074910253,0,Landing,1,Pricing,Bugs
SESS_4201,18.515844323784272,160.8560344458174,0,Activation,1,None,Too expensive
SESS_4202,5.2001611629339894,463.6643546067402,0,Landing,2,Pricing,N/A
SESS_4203,9.091472171339216,502.23505781507157,1,Landing,7,Technical,Too expensive
SESS_4204,33.55026302471617,375.255601404088,0,Landing,2,None,Too expensive
SESS_4205,38.12306132820961,243.06128206555843,0,Landing,4,Technical,Found alternative
SESS_4206,39.56529280859791,331.02593602870604,0,Landing,2,Cognitive,Hard to use
SESS_4207,17.02862491753268,43.20656012509114,0,Signup,2,Technical,Found alternative
SESS_4208,47.064156135214745,87.96344721996007,0,Onboarding,8,Pricing,Too expensive
SESS_4209,18.175959753294375,314.1925877923368,0,Paid,10,Cognitive,Hard to use
SESS_4210,29.54154001537842,327.14924202921094,0,Signup,6,Pricing,Hard to use
SESS_4211,43.76988150758636,452.97647911345604,1,Onboarding,1,Pricing,Bugs
SESS_4212,32.10001849862333,581.2992914130086,1,Onboarding,4,Pricing,Too expensive
SESS_4213,13.157366910686823,381.4539178799309,0,Onboarding,2,Cognitive,Hard to use
SESS_4214,10.007695991089438,279.0319474872517,0,Landing,4,Pricing,Too expensive
SESS_4215,9.585181095107432,115.30483813428995,1,Landing,6,Cognitive,Too expensive
SESS_4216,18.487207163125383,136.7600191387555,0,Activation,9,None,Too expensive
SESS_4217,19.7510985643724,285.61600623369276,1,Onboarding,5,Cognitive,Found alternative
SESS_4218,22.830604525054426,311.0276209099295,0,Paid,10,Technical,Hard to use
SESS_4219,32.32082311713339,222.376709119457,1,Landing,4,Pricing,Found alternative
SESS_4220,21.670052981239852,549.7116415549395,0,Landing,7,Cognitive,Found alternative
SESS_4221,28.60591292388143,35.736770180871076,1,Onboarding,8,Pricing,Hard to use
SESS_4222,40.76004716454664,158.18767492490386,1,Landing,4,Pricing,Too expensive
SESS_4223,13.719751821699857,575.6199681876044,0,Landing,8,Cognitive,Found alternative
SESS_4224,13.930627197128043,171.81478652282098,0,Landing,1,None,Too expensive
SESS_4225,17.68670263293249,87.65550370047633,0,Onboarding,7,Cognitive,Hard to use
SESS_4226,29.038062885927978,141.88731241160752,0,Landing,3,Technical,Too expensive
SESS_4227,45.15955230241842,138.06605031729458,0,Landing,10,Technical,Too expensive
SESS_4228,24.408284248467247,561.0725003079891,1,Landing,3,Technical,Hard to use
SESS_4229,29.346627680607035,551.1995877482188,1,Paid,7,Pricing,Too expensive
SESS_4230,38.79799634332097,81.12058904685352,0,Landing,9,Technical,Too expensive
SESS_4231,19.438387965625495,205.88942137920984,1,Onboarding,5,Cognitive,Hard to use
SESS_4232,5.950924544170441,508.67034953211225,0,Landing,9,Cognitive,N/A
SESS_4233,11.374998571395611,561.5299197995613,0,Signup,10,Pricing,Hard to use
SESS_4234,35.368177982592094,373.5788407549534,0,Signup,5,Cognitive,N/A
SESS_4235,33.11272267641347,400.26503438049616,0,Landing,8,Cognitive,Bugs
SESS_4236,49.01945934136596,511.40607323884086,0,Paid,4,Technical,Found alternative
SESS_4237,48.15524729751821,153.03998075128527,0,Onboarding,7,Pricing,Bugs
SESS_4238,44.884380479844026,164.3543577133532,1,Paid,3,Cognitive,Found alternative
SESS_4239,13.751723135110323,463.6310394010757,0,Signup,7,Cognitive,Found alternative
SESS_4240,16.32909193430098,130.2867426320732,0,Onboarding,8,Technical,N/A
SESS_4241,28.80429768713309,517.9637927468975,1,Signup,4,Pricing,Found alternative
SESS_4242,29.058603599327004,591.4987852302969,0,Signup,2,Pricing,Bugs
SESS_4243,36.20006079537083,416.02984111348604,0,Landing,9,None,Too expensive
SESS_4244,46.230262523117524,313.0429153862296,0,Activation,2,Pricing,Found alternative
SESS_4245,22.170007432349355,148.5410274493027,0,Onboarding,9,Pricing,Hard to use
SESS_4246,22.676037916373843,437.6973063310115,0,Onboarding,2,None,N/A
SESS_4247,38.751509156803706,577.7789318568816,0,Landing,6,Cognitive,Hard to use
SESS_4248,48.17441162447218,590.338205880782,1,Signup,7,Cognitive,Too expensive
SESS_4249,9.374121665414705,564.6715061494585,0,Landing,9,Pricing,Found alternative
SESS_4250,29.544394764020375,189.27390801589078,0,Activation,3,Technical,Bugs
SESS_4251,5.276728301739736,244.37118605670454,0,Landing,1,Cognitive,Found alternative
SESS_4252,32.18154535530046,372.1958245084648,0,Onboarding,9,Cognitive,Hard to use
SESS_4253,31.20819185498535,343.6057156092217,0,Landing,3,None,Hard to use
SESS_4254,21.03629212200423,115.58774946451528,0,Onboarding,8,Pricing,Too expensive
SESS_4255,38.11876753642798,265.6349791980142,0,Landing,7,Technical,Bugs
SESS_4256,49.37127704223331,395.86166407470563,0,Onboarding,10,Cognitive,Found alternative
SESS_4257,34.018011365262524,371.34557819833304,0,Activation,5,Pricing,Too expensive
SESS_4258,20.989579415603668,129.0168265546622,0,Landing,3,Technical,Hard to use
SESS_4259,48.80549321589828,495.0132636295184,0,Landing,6,Pricing,Hard to use
SESS_4260,34.04150505955954,239.9542626603082,0,Onboarding,8,Cognitive,Too expensive
SESS_4261,29.532516035164207,543.1645178750811,0,Onboarding,8,Pricing,Too expensive
SESS_4262,21.921880594799745,408.8710108278438,0,Signup,9,Cognitive,Too expensive
SESS_4263,37.209720460597694,557.5169886578236,0,Onboarding,8,None,Too expensive
SESS_4264,15.13309717506084,389.75394291942956,0,Landing,1,Pricing,N/A
SESS_4265,29.962026581430802,155.66306357061256,0,Activation,10,Cognitive,Too expensive
SESS_4266,20.83739744817695,355.8449686724284,1,Landing,8,Cognitive,Bugs
SESS_4267,22.619667240991163,508.60822035700096,0,Signup,3,Pricing,Bugs
SESS_4268,39.64888653246833,571.9870326014976,0,Landing,10,Pricing,Bugs
SESS_4269,31.851587854278,89.28570817267604,0,Landing,5,Technical,N/A
SESS_4270,6.528615355091091,49.22459970903304,0,Landing,6,Technical,Bugs
SESS_4271,16.839937863256868,591.8540006795981,1,Onboarding,1,Pricing,Too expensive
SESS_4272,38.05424337133233,332.0904559399124,0,Landing,7,None,Bugs
SESS_4273,26.95003517061168,120.85849028822842,0,Signup,10,Pricing,Hard to use
SESS_4274,13.513340029040794,255.9013131540863,0,Landing,3,Technical,Found alternative
SESS_4275,42.22131354819851,489.26100604610616,0,Signup,1,Cognitive,Bugs
SESS_4276,21.563074712857613,311.94249598159604,0,Landing,2,Cognitive,Hard to use
SESS_4277,49.768111482139275,156.59061464598693,0,Activation,1,Cognitive,Hard to use
SESS_4278,18.056469879075628,462.3320372201334,1,Signup,1,Pricing,Too expensive
SESS_4279,19.734877978882654,487.5346957476404,0,Signup,7,Cognitive,Hard to use
SESS_4280,6.367016612904015,508.7035685122908,0,Onboarding,6,Cognitive,Too expensive
SESS_4281,22.732357116158273,530.9056246304815,0,Landing,1,Cognitive,Too expensive
SESS_4282,30.493737679995117,519.6715968542817,1,Landing,9,Cognitive,Found alternative
SESS_4283,16.14649233074311,557.9789478914514,0,Paid,9,Technical,Hard to use
SESS_4284,35.9992409989365,510.62252744050716,0,Activation,6,Technical,Hard to use
SESS_4285,33.28601565997691,41.085540229812636,0,Paid,3,Technical,Found alternative
SESS_4286,35.17001295797314,460.5305851410548,0,Activation,3,Technical,Found alternative
SESS_4287,43.42646679171917,180.09266205814603,1,Landing,10,None,Found alternative
SESS_4288,48.650945442457136,248.91748929015336,0,Landing,6,Cognitive,Found alternative
SESS_4289,5.717414885597009,592.1861099352137,0,Paid,4,Pricing,Hard to use
SESS_4290,28.181134749122336,504.7155413987345,1,Onboarding,7,Technical,Too expensive
SESS_4291,46.14236125910319,125.5094697784825,1,Onboarding,4,Pricing,Hard to use
SESS_4292,19.20763404710225,364.12288764183694,0,Landing,5,Cognitive,Found alternative
SESS_4293,13.634562230997787,462.1249174611826,0,Landing,4,Pricing,Hard to use
SESS_4294,20.094160969749545,324.05004962666396,0,Onboarding,7,Technical,Bugs
SESS_4295,46.34080840549922,416.5239660860924,0,Landing,2,Technical,Too expensive
SESS_4296,45.23516268179069,434.8913112365321,0,Onboarding,4,Cognitive,Too expensive
SESS_4297,18.370183705222548,433.709539881482,0,Paid,9,Pricing,Hard to use
SESS_4298,23.10067725648433,175.145116005227,0,Signup,4,Pricing,Found alternative
SESS_4299,26.206624027128406,563.144044097164,0,Activation,2,Technical,Too expensive
SESS_4300,27.463731896322695,155.10774910370986,0,Signup,9,Cognitive,Too expensive
SESS_4301,18.32656496190191,361.6947168357459,1,Landing,4,Pricing,Too expensive
SESS_4302,12.925664208617093,577.9714370946651,0,Signup,2,Technical,Hard to use
SESS_4303,28.178592897752043,560.3380138730824,1,Landing,10,Cognitive,Hard to use
SESS_4304,27.699486356656074,179.52827041394838,0,Onboarding,2,Pricing,Found alternative
SESS_4305,44.22739656841738,131.1679259684308,0,Landing,3,None,Too expensive
SESS_4306,34.55473201426673,186.91005507281315,0,Onboarding,1,Cognitive,Too expensive
SESS_4307,37.31838226461422,181.72171962930088,0,Landing,8,Technical,Too expensive
SESS_4308,41.778108370993685,526.8574409238627,0,Onboarding,7,Technical,Too expensive
SESS_4309,28.651552779479758,249.62717865431702,0,Landing,5,Technical,Too expensive
SESS_4310,31.99812338231768,238.18776507508537,1,Landing,7,Pricing,N/A
SESS_4311,25.636407319880227,147.94860811387076,0,Landing,8,Cognitive,Hard to use
SESS_4312,28.763812300824593,314.0056856230498,1,Onboarding,6,Cognitive,Found alternative
SESS_4313,26.928847248925383,249.5483568043021,1,Signup,4,Cognitive,Bugs
SESS_4314,5.677912154711986,36.57525933975003,0,Landing,5,Technical,Too expensive
SESS_4315,18.68350076176764,466.1199548347248,1,Onboarding,1,Cognitive,Bugs
SESS_4316,44.26621696277074,481.99955795622606,0,Paid,1,Cognitive,Hard to use
SESS_4317,44.828732283045085,112.93285375310266,1,Onboarding,10,Pricing,Hard to use
SESS_4318,35.54273745116504,300.3263295043387,1,Onboarding,4,Pricing,Found alternative
SESS_4319,17.300165774125617,266.1893500028981,0,Paid,1,Cognitive,Too expensive
SESS_4320,21.12508289643463,313.15531192115566,0,Signup,8,Pricing,Too expensive
SESS_4321,13.185527459677749,432.2591464337234,1,Landing,5,Technical,Found alternative
SESS_4322,22.125653108311987,331.26820970352685,0,Activation,1,Pricing,Bugs
SESS_4323,29.216331159159544,472.4176691668087,0,Landing,5,Technical,N/A
SESS_4324,24.798928751372657,599.1728484854339,0,Landing,5,Pricing,Hard to use
SESS_4325,5.23444321381209,368.13345567723195,0,Onboarding,4,Technical,Found alternative
SESS_4326,22.11121314358438,121.3929223408032,0,Signup,5,Pricing,Bugs
SESS_4327,15.308040430479224,435.3346248163964,0,Activation,1,Pricing,Too expensive
SESS_4328,26.09040842927662,366.5095311364429,0,Landing,8,Cognitive,Too expensive
SESS_4329,24.620803214872616,160.71140606030943,0,Signup,4,Pricing,Hard to use
