user_id,retention_d30,login_frequency,habit_score,plan_type,nps_score
USR_5819,0,19,61,Basic,4
USR_5820,0,10,34,Basic,3
USR_5821,0,16,48,Basic,8
USR_5822,1,5,39,Basic,7
USR_5823,0,18,85,Pro,9
USR_5824,1,15,45,Enterprise,9
USR_5825,0,2,49,Basic,10
USR_5826,1,19,20,Basic,2
USR_5827,0,19,68,Basic,10
USR_5828,0,6,35,Basic,1
USR_5829,1,5,62,Basic,1
USR_5830,1,6,92,Basic,3
USR_5831,1,4,57,Pro,6
USR_5832,0,8,27,Basic,4
USR_5833,0,5,71,Pro,5
USR_5834,0,2,39,Basic,8
USR_5835,0,2,39,Enterprise,7
USR_5836,1,15,35,Basic,7
USR_5837,0,10,93,Enterprise,7
USR_5838,0,13,41,Basic,7
USR_5839,0,9,80,Basic,2
USR_5840,1,1,77,Basic,4
USR_5841,1,13,29,Basic,7
USR_5842,0,4,22,Enterprise,4
USR_5843,0,4,25,Basic,5
USR_5844,0,10,95,Basic,8
USR_5845,0,10,68,Enterprise,10
USR_5846,0,18,19,Enterprise,1
USR_5847,1,16,40,Basic,7
USR_5848,0,11,97,Basic,7
USR_5849,0,1,62,Pro,10
USR_5850,1,1,62,Pro,10
USR_5851,0,13,37,Basic,7
USR_5852,1,14,83,Enterprise,5
USR_5853,0,6,12,Basic,5
USR_5854,0,4,37,Basic,4
USR_5855,0,9,35,Basic,5
USR_5856,1,19,49,Basic,4
USR_5857,0,9,19,Enterprise,8
USR_5858,1,19,8,Basic,6
USR_5859,0,7,91,Basic,6
USR_5860,0,15,46,Basic,10
USR_5861,0,18,6,Basic,1
USR_5862,0,5,7,Basic,10
USR_5863,1,17,63,Basic,7
USR_5864,0,12,90,Basic,1
USR_5865,0,12,79,Pro,4
USR_5866,0,12,40,Pro,9
USR_5867,0,18,38,Basic,2
USR_5868,0,19,95,Pro,8
USR_5869,0,6,53,Enterprise,6
USR_5870,1,6,16,Pro,9
USR_5871,0,1,13,Enterprise,1
USR_5872,0,16,96,Basic,4
USR_5873,0,16,83,Pro,8
USR_5874,0,10,40,Pro,10
USR_5875,0,18,19,Basic,4
USR_5876,0,19,90,Pro,8
USR_5877,0,13,80,Enterprise,10
USR_5878,1,14,7,Basic,8
USR_5879,1,6,50,Basic,8
USR_5880,0,15,80,Enterprise,1
USR_5881,0,9,95,Enterprise,4
USR_5882,1,5,32,Basic,1
USR_5883,1,19,78,Basic,1
USR_5884,1,18,45,Basic,10
USR_5885,0,16,62,Enterprise,7
USR_5886,0,16,31,Basic,6
USR_5887,0,18,71,Pro,10
USR_5888,0,4,90,Basic,8
USR_5889,1,5,72,Basic,10
USR_5890,0,12,52,Basic,2
USR_5891,0,9,39,Basic,7
USR_5892,0,14,10,Enterprise,3
USR_5893,1,12,2,Basic,9
USR_5894,0,1,12,Pro,4
USR_5895,0,1,7,Pro,2
USR_5896,0,19,2,Basic,8
USR_5897,0,17,81,Enterprise,2
USR_5898,1,6,75,Basic,9
USR_5899,0,11,38,Basic,7
USR_5900,1,8,40,Basic,3
USR_5901,0,19,83,Basic,4
USR_5902,1,3,95,Basic,7
USR_5903,0,18,29,Basic,5
USR_5904,1,14,13,Basic,4
USR_5905,1,12,5,Basic,3
USR_5906,1,12,12,Pro,2
USR_5907,0,9,89,Basic,6
USR_5908,0,18,30,Basic,10
USR_5909,0,3,90,Basic,9
USR_5910,1,10,12,Basic,10
USR_5911,1,8,94,Enterprise,8
USR_5912,1,16,41,Basic,4
USR_5913,0,17,43,Basic,10
USR_5914,1,8,46,Basic,10
USR_5915,0,11,5,Enterprise,8
USR_5916,1,12,2,Basic,7
USR_5917,1,15,53,Basic,6
USR_5918,0,8,58,Basic,2
USR_5919,1,16,28,Basic,9
USR_5920,1,14,72,Basic,10
USR_5921,1,15,40,Basic,7
USR_5922,0,6,3,Basic,7
USR_5923,0,16,52,Pro,6
USR_5924,1,12,47,Basic,1
USR_5925,1,17,80,Basic,8
USR_5926,1,4,44,Basic,8
USR_5927,1,11,4,Enterprise,7
USR_5928,0,17,71,Pro,8
USR_5929,0,4,60,Basic,7
USR_5930,0,2,39,Enterprise,6
USR_5931,1,19,79,Basic,9
USR_5932,0,10,57,Basic,4
USR_5933,0,10,15,Basic,4
USR_5934,1,4,91,Basic,9
USR_5935,1,14,23,Pro,2
USR_5936,0,9,73,Pro,4
USR_5937,1,3,73,Pro,4
USR_5938,0,19,92,Basic,10
USR_5939,1,6,62,Basic,9
USR_5940,1,8,48,Basic,7
USR_5941,1,11,51,Basic,1
USR_5942,1,14,13,Basic,10
USR_5943,0,5,23,Basic,2
USR_5944,1,8,76,Pro,10
USR_5945,0,4,17,Pro,4
USR_5946,0,14,46,Pro,6
USR_5947,1,5,16,Pro,10
USR_5948,0,9,64,Basic,8
USR_5949,1,1,48,Basic,3
USR_5950,1,10,92,Basic,1
USR_5951,1,16,40,Basic,9
USR_5952,1,7,1,Basic,4
USR_5953,0,1,78,Basic,6
USR_5954,0,7,30,Basic,8
USR_5955,1,15,3,Basic,6
USR_5956,1,5,85,Basic,9
USR_5957,0,9,69,Enterprise,9
USR_5958,0,11,72,Pro,9
USR_5959,0,3,24,Enterprise,8
USR_5960,0,17,96,Enterprise,1
USR_5961,1,7,22,Basic,2
USR_5962,1,17,74,Enterprise,5
USR_5963,0,15,50,Pro,2
USR_5964,0,12,50,Basic,4
USR_5965,1,4,91,Basic,6
USR_5966,0,8,7,Basic,3
USR_5967,1,5,72,Basic,2
USR_5968,0,16,78,Basic,9
USR_5969,0,8,19,Basic,4
USR_5970,0,4,94,Basic,5
USR_5971,1,14,29,Pro,3
USR_5972,1,18,10,Basic,10
USR_5973,0,1,35,Enterprise,7
USR_5974,0,3,26,Pro,1
USR_5975,1,19,59,Basic,10
USR_5976,0,2,17,Enterprise,6
USR_5977,1,3,61,Pro,10
USR_5978,1,11,40,Basic,5
USR_5979,0,5,17,Enterprise,10
USR_5980,0,16,8,Basic,4
USR_5981,0,8,60,Basic,3
USR_5982,1,3,77,Basic,5
USR_5983,1,6,56,Enterprise,7
USR_5984,1,12,80,Basic,2
USR_5985,0,8,81,Basic,10
USR_5986,1,13,68,Pro,2
USR_5987,1,3,29,Basic,4
USR_5988,0,8,39,Basic,6
USR_5989,1,18,96,Pro,2
USR_5990,1,12,23,Basic,4
USR_5991,0,15,88,Basic,4
USR_5992,1,11,90,Basic,1
USR_5993,1,7,56,Enterprise,8
USR_5994,0,6,56,Pro,1
USR_5995,1,16,78,Basic,6
USR_5996,0,18,58,Basic,5
USR_5997,1,3,36,Enterprise,4
USR_5998,0,1,49,Basic,5
USR_5999,0,17,93,Basic,10
USR_6000,0,17,44,Basic,6
USR_6001,1,19,27,Basic,7
USR_6002,1,15,18,Basic,5
USR_6003,0,3,2,Basic,8
USR_6004,0,8,82,Basic,8
USR_6005,0,2,68,Basic,1
USR_6006,0,19,78,Basic,8
USR_6007,0,12,23,Pro,5
USR_6008,1,5,95,Basic,2
USR_6009,0,9,80,Pro,7
USR_6010,1,17,4,Pro,3
USR_6011,0,7,29,Basic,10
USR_6012,1,4,69,Basic,1
USR_6013,0,4,26,Pro,1
USR_6014,0,19,40,Enterprise,4
USR_6015,0,19,42,Pro,8
USR_6016,1,15,15,Basic,8
USR_6017,0,19,1,Basic,10
USR_6018,0,7,73,Enterprise,9
USR_6019,0,2,55,Basic,10
USR_6020,1,9,95,Pro,5
USR_6021,1,17,32,Basic,6
USR_6022,1,10,23,Pro,2
USR_6023,0,15,57,Pro,6
USR_6024,1,15,78,Basic,7
USR_6025,1,8,56,Basic,1
USR_6026,1,17,19,Basic,6
USR_6027,1,10,12,Basic,3
USR_6028,0,5,38,Basic,3
USR_6029,0,14,88,Basic,4
USR_6030,0,11,65,Enterprise,10
USR_6031,0,3,26,Basic,8
USR_6032,1,19,49,Enterprise,9
USR_6033,0,11,16,Basic,1
USR_6034,1,17,35,Basic,1
USR_6035,1,11,29,Basic,1
USR_6036,0,5,86,Basic,8
USR_6037,0,12,59,Enterprise,6
USR_6038,1,3,58,Basic,3
USR_6039,1,6,25,Pro,3
USR_6040,0,3,15,Basic,2
USR_6041,1,14,76,Basic,9
USR_6042,1,12,96,Basic,7
USR_6043,0,3,96,Pro,3
USR_6044,0,14,58,Basic,4
USR_6045,0,11,79,Pro,10
USR_6046,1,12,38,Basic,3
USR_6047,0,16,81,Basic,5
USR_6048,1,19,34,Basic,3
USR_6049,1,4,53,Basic,9
USR_6050,0,3,62,Pro,3
USR_6051,1,6,83,Basic,9
USR_6052,0,19,15,Enterprise,1
USR_6053,1,8,94,Basic,2
USR_6054,0,4,19,Basic,3
USR_6055,1,8,51,Basic,6
USR_6056,1,17,17,Basic,8
USR_6057,0,3,50,Basic,2
USR_6058,1,14,86,Pro,6
USR_6059,0,9,75,Basic,9
USR_6060,0,3,66,Basic,1
USR_6061,0,7,82,Enterprise,9
USR_6062,0,11,20,Pro,6
USR_6063,0,13,85,Pro,1
USR_6064,1,13,23,Basic,9
USR_6065,1,8,67,Pro,2
USR_6066,0,10,22,Basic,1
USR_6067,0,8,4,Enterprise,1
USR_6068,1,3,91,Basic,2
USR_6069,1,11,34,Basic,5
USR_6070,0,4,27,Basic,4
USR_6071,0,19,4,Pro,10
USR_6072,0,1,96,Pro,2
USR_6073,1,10,24,Enterprise,8
USR_6074,1,13,39,Basic,7
USR_6075,1,4,13,Basic,7
USR_6076,1,6,8,Basic,4
USR_6077,1,17,85,Enterprise,7
USR_6078,0,5,39,Pro,5
USR_6079,1,13,23,Pro,5
USR_6080,0,4,42,Pro,7
USR_6081,0,19,30,Pro,5
USR_6082,1,5,32,Basic,6
USR_6083,0,15,79,Basic,1
USR_6084,0,3,40,Basic,4
USR_6085,0,2,95,Pro,4
USR_6086,1,16,26,Basic,3
USR_6087,0,4,6,Basic,8
USR_6088,1,9,64,Pro,1
USR_6089,1,17,20,Basic,2
USR_6090,1,18,21,Basic,1
USR_6091,0,7,6,Pro,6
USR_6092,0,12,12,Pro,9
USR_6093,0,13,29,Basic,2
USR_6094,1,18,7,Basic,4
USR_6095,0,10,72,Basic,1
USR_6096,0,17,37,Basic,9
USR_6097,0,17,23,Basic,5
USR_6098,0,3,15,Basic,7
USR_6099,1,8,74,Basic,2
USR_6100,1,2,83,Basic,2
USR_6101,0,19,59,Enterprise,10
USR_6102,0,16,77,Basic,8
USR_6103,0,5,47,Basic,2
USR_6104,1,14,73,Enterprise,5
USR_6105,1,8,17,Basic,1
USR_6106,0,12,1,Basic,2
USR_6107,1,9,71,Basic,10
USR_6108,1,4,53,Basic,8
USR_6109,1,11,20,Basic,10
USR_6110,1,16,57,Basic,9
USR_6111,1,18,88,Basic,8
USR_6112,1,4,98,Basic,1
USR_6113,1,11,94,Pro,6
USR_6114,1,4,17,Basic,8
USR_6115,1,14,25,Pro,4
USR_6116,0,15,34,Basic,7
USR_6117,1,13,93,Enterprise,5
USR_6118,0,17,20,Enterprise,10
USR_6119,1,2,15,Basic,4
USR_6120,0,9,97,Enterprise,7
USR_6121,0,5,68,Pro,3
USR_6122,1,1,41,Pro,3
USR_6123,0,14,86,Basic,10
USR_6124,1,11,17,Basic,1
USR_6125,0,16,46,Pro,2
USR_6126,0,15,51,Basic,1
USR_6127,0,10,80,Pro,2
USR_6128,0,8,68,Basic,4
USR_6129,0,7,44,Basic,4
USR_6130,1,17,6,Basic,6
USR_6131,0,14,6,Basic,5
USR_6132,0,11,17,Pro,6
USR_6133,0,6,83,Pro,3
USR_6134,0,6,84,Basic,2
USR_6135,0,12,87,Basic,1
USR_6136,1,12,6,Basic,10
USR_6137,1,6,29,Basic,1
USR_6138,0,10,93,Basic,5
USR_6139,0,15,78,Basic,1
USR_6140,0,4,84,Basic,7
USR_6141,0,1,35,Basic,5
USR_6142,0,14,60,Pro,1
USR_6143,1,19,31,Basic,10
USR_6144,0,13,6,Basic,5
USR_6145,1,14,34,Basic,10
USR_6146,0,5,12,Basic,1
USR_6147,0,4,97,Basic,10
USR_6148,0,12,23,Basic,4
USR_6149,1,8,35,Basic,4
USR_6150,0,5,33,Pro,4
USR_6151,1,10,12,Basic,2
USR_6152,0,18,69,Basic,2
USR_6153,1,16,41,Basic,1
USR_6154,0,1,60,Basic,2
USR_6155,1,15,35,Basic,4
USR_6156,0,7,81,Basic,5
USR_6157,0,14,24,Basic,9
USR_6158,0,16,3,Basic,6
USR_6159,1,4,45,Basic,8
USR_6160,0,19,61,Basic,5
USR_6161,0,6,76,Enterprise,6
USR_6162,0,8,59,Basic,7
USR_6163,0,18,13,Basic,1
USR_6164,0,2,83,Enterprise,4
USR_6165,0,11,97,Enterprise,9
USR_6166,1,10,11,Basic,9
USR_6167,0,2,64,Basic,2
USR_6168,1,5,89,Basic,4
USR_6169,1,17,68,Enterprise,2
USR_6170,1,5,93,Enterprise,5
USR_6171,0,16,95,Basic,7
USR_6172,1,7,8,Enterprise,5
USR_6173,1,11,86,Basic,2
USR_6174,1,17,92,Enterprise,10
USR_6175,0,4,37,Basic,4
USR_6176,1,14,29,Basic,7
USR_6177,1,3,48,Pro,1
USR_6178,1,12,34,Basic,4
USR_6179,0,6,6,Enterprise,1
USR_6180,0,18,32,Basic,3
USR_6181,0,9,38,Basic,3
USR_6182,0,10,4,Enterprise,4
USR_6183,1,5,70,Basic,10
USR_6184,1,10,99,Basic,8
USR_6185,1,11,64,Basic,10
USR_6186,0,9,75,Basic,6
USR_6187,0,11,79,Basic,7
USR_6188,0,2,7,Pro,2
USR_6189,0,2,42,Enterprise,5
USR_6190,1,15,13,Basic,5
USR_6191,1,14,86,Basic,3
USR_6192,0,2,93,Pro,1
USR_6193,1,16,2,Pro,8
USR_6194,1,17,80,Pro,8
USR_6195,0,17,85,Basic,5
USR_6196,0,9,97,Basic,5
USR_6197,0,9,25,Basic,2
USR_6198,0,11,83,Basic,8
USR_6199,0,11,34,Pro,10
USR_6200,0,10,21,Basic,8
USR_6201,0,12,36,Basic,7
USR_6202,1,15,47,Enterprise,6
USR_6203,0,2,11,Enterprise,1
USR_6204,0,12,84,Basic,4
USR_6205,0,19,58,Basic,7
USR_6206,1,18,59,Pro,4
USR_6207,0,4,31,Basic,6
USR_6208,0,2,92,Basic,1
USR_6209,0,7,33,Basic,3
USR_6210,1,18,55,Basic,9
USR_6211,0,17,70,Enterprise,8
USR_6212,0,17,65,Basic,1
USR_6213,1,2,8,Enterprise,1
USR_6214,0,14,26,Basic,4
USR_6215,1,19,35,Pro,5
USR_6216,0,15,9,Pro,9
USR_6217,1,4,48,Basic,2
USR_6218,0,2,29,Basic,10
USR_6219,1,14,53,Basic,9
USR_6220,0,10,97,Basic,8
USR_6221,0,8,79,Basic,4
USR_6222,0,13,77,Enterprise,9
USR_6223,0,10,37,Basic,7
USR_6224,0,19,67,Basic,3
USR_6225,0,7,73,Enterprise,2
USR_6226,0,10,23,Basic,10
USR_6227,1,14,39,Basic,9
USR_6228,0,19,12,Basic,3
USR_6229,1,17,61,Basic,4
USR_6230,0,18,36,Basic,10
USR_6231,1,5,44,Basic,3
USR_6232,1,16,31,Basic,10
USR_6233,1,16,99,Enterprise,10
USR_6234,0,5,43,Enterprise,9
USR_6235,0,14,86,Basic,9
USR_6236,0,10,50,Basic,2
USR_6237,1,11,3,Basic,10
USR_6238,1,16,64,Basic,7
USR_6239,0,13,31,Basic,9
USR_6240,1,6,71,Basic,9
USR_6241,0,11,99,Basic,4
USR_6242,0,19,18,Pro,3
USR_6243,0,7,82,Pro,4
USR_6244,1,2,63,Basic,9
USR_6245,0,15,82,Basic,10
USR_6246,1,13,45,Pro,1
USR_6247,1,3,58,Pro,7
USR_6248,1,10,31,Basic,6
USR_6249,1,2,79,Basic,2
USR_6250,0,6,66,Basic,2
USR_6251,1,10,33,Basic,8
USR_6252,1,8,27,Basic,8
USR_6253,1,13,36,Basic,1
USR_6254,0,18,56,Basic,3
USR_6255,0,8,3,Enterprise,4
USR_6256,0,19,64,Pro,8
USR_6257,1,18,36,Basic,3
USR_6258,0,7,77,Basic,4
USR_6259,1,7,39,Basic,3
USR_6260,1,17,54,Pro,4
USR_6261,1,6,78,Basic,10
USR_6262,0,12,79,Basic,4
USR_6263,1,18,54,Basic,6
USR_6264,1,13,95,Basic,10
USR_6265,0,11,84,Basic,7
USR_6266,0,3,18,Basic,5
USR_6267,1,4,27,Basic,2
USR_6268,0,2,58,Basic,5
USR_6269,0,13,93,Basic,5
USR_6270,0,8,87,Basic,10
USR_6271,0,18,36,Basic,5
USR_6272,0,19,36,Basic,3
USR_6273,0,18,49,Basic,5
USR_6274,1,11,56,Pro,8
USR_6275,1,6,95,Enterprise,9
USR_6276,0,3,30,Basic,2
USR_6277,0,15,28,Basic,1
USR_6278,0,13,28,Basic,4
USR_6279,1,3,44,Basic,2
USR_6280,0,15,57,Basic,1
USR_6281,0,19,71,Basic,9
USR_6282,1,4,84,Basic,1
USR_6283,1,11,44,Basic,2
USR_6284,0,4,89,Basic,9
USR_6285,1,15,11,Basic,1
USR_6286,0,18,97,Basic,9
USR_6287,0,13,69,Basic,9
USR_6288,1,2,18,Basic,5
USR_6289,0,3,40,Basic,1
USR_6290,1,15,8,Basic,8
USR_6291,1,7,54,Basic,3
USR_6292,0,13,44,Pro,7
USR_6293,0,2,5,Basic,6
USR_6294,1,1,59,Pro,9
USR_6295,0,5,69,Basic,4
USR_6296,0,12,62,Basic,1
USR_6297,1,9,11,Enterprise,3
USR_6298,0,18,91,Pro,2
USR_6299,0,15,49,Basic,4
USR_6300,0,2,26,Basic,9
USR_6301,0,16,66,Pro,3
USR_6302,1,14,59,Enterprise,1
USR_6303,0,10,90,Basic,2
USR_6304,0,3,49,Basic,4
USR_6305,1,18,30,Basic,8
USR_6306,0,8,10,Basic,8
USR_6307,1,8,23,Pro,6
USR_6308,1,3,62,Basic,9
USR_6309,0,17,73,Pro,3
USR_6310,0,11,37,Basic,1
USR_6311,1,16,57,Basic,1
USR_6312,0,11,5,Basic,5
USR_6313,0,10,40,Pro,9
USR_6314,1,4,28,Enterprise,7
USR_6315,1,14,24,Basic,3
USR_6316,0,6,29,Pro,9
USR_6317,1,16,12,Pro,5
USR_6318,0,13,59,Basic,10
USR_6319,1,7,77,Enterprise,8
USR_6320,0,17,13,Basic,10
USR_6321,0,1,80,Basic,6
USR_6322,1,4,44,Pro,5
USR_6323,0,10,65,Enterprise,5
USR_6324,1,15,84,Basic,8
USR_6325,0,18,10,Basic,4
USR_6326,1,14,35,Basic,6
USR_6327,0,18,68,Basic,6
USR_6328,0,18,33,Basic,4
USR_6329,0,12,36,Basic,6
USR_6330,1,7,16,Pro,10
USR_6331,0,19,94,Basic,10
USR_6332,0,8,2,Enterprise,8
USR_6333,0,9,31,Basic,5
USR_6334,0,2,92,Enterprise,4
USR_6335,0,16,76,Basic,7
USR_6336,0,3,85,Pro,4
USR_6337,1,17,52,Basic,7
USR_6338,1,17,2,Pro,4
USR_6339,0,3,83,Pro,7
USR_6340,0,19,33,Basic,6
USR_6341,1,3,47,Basic,4
USR_6342,1,13,77,Basic,3
USR_6343,0,16,9,Basic,5
USR_6344,1,13,81,Pro,9
USR_6345,1,7,49,Pro,9
USR_6346,0,11,59,Basic,10
USR_6347,0,9,88,Pro,6
USR_6348,1,5,81,Basic,7
USR_6349,0,8,58,Basic,10
USR_6350,0,2,20,Basic,1
USR_6351,0,2,65,Basic,10
USR_6352,0,13,96,Pro,7
USR_6353,0,11,85,Pro,9
USR_6354,1,5,98,Basic,10
USR_6355,0,1,18,Basic,9
USR_6356,0,19,94,Basic,9
USR_6357,0,15,20,Basic,1
USR_6358,0,17,79,Basic,2
USR_6359,0,6,78,Basic,6
USR_6360,0,17,45,Basic,7
USR_6361,1,4,97,Basic,7
USR_6362,0,19,34,Enterprise,6
USR_6363,0,15,55,Pro,5
USR_6364,0,7,75,Basic,9
USR_6365,0,19,4,Enterprise,3
USR_6366,0,5,67,Basic,9
USR_6367,1,11,75,Basic,3
USR_6368,0,13,7,Basic,7
USR_6369,1,18,22,Enterprise,1
USR_6370,0,8,16,Pro,7
USR_6371,1,11,9,Basic,2
USR_6372,1,16,99,Basic,5
USR_6373,1,19,39,Basic,6
USR_6374,0,10,33,Pro,9
USR_6375,0,19,64,Basic,7
USR_6376,0,19,81,Basic,2
USR_6377,0,7,68,Enterprise,10
USR_6378,1,11,58,Enterprise,2
USR_6379,1,3,52,Basic,2
USR_6380,0,4,23,Basic,4
USR_6381,0,7,10,Basic,10
USR_6382,1,14,16,Basic,2
USR_6383,1,16,60,Basic,5
USR_6384,1,8,79,Basic,5
USR_6385,0,2,52,Enterprise,8
USR_6386,0,8,91,Basic,8
USR_6387,1,10,93,Basic,8
USR_6388,0,18,98,Basic,2
USR_6389,1,3,63,Pro,4
USR_6390,1,11,24,Basic,2
USR_6391,0,13,32,Enterprise,4
USR_6392,0,2,70,Basic,10
USR_6393,1,13,91,Basic,9
USR_6394,0,1,49,Pro,10
USR_6395,0,9,45,Basic,1
USR_6396,0,15,60,Pro,10
USR_6397,0,1,23,Pro,5
USR_6398,1,7,7,Basic,3
USR_6399,1,9,17,Basic,3
USR_6400,1,5,89,Basic,2
USR_6401,1,10,28,Basic,8
USR_6402,1,6,23,Basic,9
USR_6403,1,14,21,Pro,10
USR_6404,0,6,89,Pro,7
USR_6405,0,11,67,Basic,1
USR_6406,1,14,86,Basic,3
USR_6407,1,4,46,Enterprise,5
USR_6408,1,13,40,Basic,6
USR_6409,0,4,86,Basic,6
USR_6410,1,14,33,Enterprise,6
USR_6411,1,9,10,Basic,1
USR_6412,1,5,43,Basic,7
USR_6413,1,9,4,Basic,9
USR_6414,0,10,9,Basic,7
USR_6415,0,11,5,Basic,3
USR_6416,0,12,20,Basic,6
USR_6417,0,16,21,Basic,4
USR_6418,0,3,43,Basic,9
USR_6419,0,17,27,Basic,3
USR_6420,0,17,77,Basic,3
USR_6421,1,8,80,Basic,2
USR_6422,0,13,37,Basic,1
USR_6423,0,6,78,Basic,9
USR_6424,0,11,26,Basic,3
USR_6425,0,2,60,Basic,9
USR_6426,1,14,24,Basic,1
USR_6427,1,5,48,Basic,3
USR_6428,0,1,37,Basic,8
USR_6429,1,14,92,Basic,6
USR_6430,0,2,45,Basic,8
USR_6431,0,11,57,Basic,2
USR_6432,0,17,77,Basic,6
USR_6433,0,9,71,Basic,3
USR_6434,1,17,62,Pro,3
USR_6435,1,1,87,Basic,1
USR_6436,0,2,7,Basic,10
USR_6437,0,8,34,Basic,1
USR_6438,0,5,42,Pro,7
USR_6439,0,14,86,Basic,1
USR_6440,0,5,80,Basic,10
USR_6441,0,3,7,Basic,6
USR_6442,0,4,48,Basic,1
USR_6443,1,1,12,Basic,5
USR_6444,0,19,90,Basic,3
USR_6445,0,15,77,Pro,6
USR_6446,1,18,80,Enterprise,1
USR_6447,0,17,34,Basic,2
USR_6448,0,7,89,Basic,1
USR_6449,0,19,83,Basic,3
USR_6450,0,4,61,Pro,4
USR_6451,0,6,19,Basic,1
USR_6452,1,11,2,Basic,7
USR_6453,0,5,11,Basic,2
USR_6454,1,7,57,Basic,7
USR_6455,1,6,22,Basic,5
USR_6456,0,17,9,Basic,7
USR_6457,1,8,69,Basic,8
USR_6458,1,2,91,Pro,8
USR_6459,1,13,24,Basic,4
USR_6460,0,14,60,Basic,8
USR_6461,0,2,94,Enterprise,2
USR_6462,1,17,36,Basic,1
USR_6463,1,2,16,Basic,10
USR_6464,1,6,37,Enterprise,7
USR_6465,0,7,25,Basic,8
USR_6466,0,11,83,Basic,4
USR_6467,0,19,83,Basic,10
USR_6468,1,13,74,Basic,2
USR_6469,0,7,28,Basic,9
USR_6470,0,15,26,Basic,4
USR_6471,0,4,99,Enterprise,6
USR_6472,1,14,85,Pro,4
USR_6473,0,4,66,Basic,2
USR_6474,0,4,89,Basic,3
USR_6475,1,17,2,Basic,4
USR_6476,1,18,5,Basic,7
USR_6477,0,6,43,Basic,1
USR_6478,0,5,88,Enterprise,4
USR_6479,1,2,7,Pro,2
USR_6480,0,5,95,Pro,6
USR_6481,1,10,85,Pro,10
USR_6482,0,5,77,Pro,8
USR_6483,1,13,39,Basic,1
USR_6484,0,13,42,Basic,6
USR_6485,1,19,81,Basic,7
USR_6486,0,12,86,Basic,4
USR_6487,1,10,58,Pro,4
USR_6488,0,1,9,Basic,4
USR_6489,1,5,37,Basic,2
USR_6490,0,10,84,Basic,10
USR_6491,1,15,32,Enterprise,5
USR_6492,1,10,90,Enterprise,10
USR_6493,0,10,30,Basic,9
USR_6494,1,1,94,Basic,7
USR_6495,0,16,85,Basic,7
USR_6496,1,1,59,Enterprise,2
USR_6497,0,6,15,Basic,1
USR_6498,0,3,11,Basic,2
USR_6499,0,14,5,Basic,8
USR_6500,0,12,42,Enterprise,9
USR_6501,0,5,49,Basic,1
USR_6502,0,19,26,Pro,6
USR_6503,1,2,8,Basic,10
USR_6504,1,11,54,Basic,3
USR_6505,0,5,18,Basic,9
USR_6506,0,9,19,Pro,8
USR_6507,1,6,28,Pro,8
USR_6508,0,4,93,Pro,9
USR_6509,0,14,8,Pro,4
USR_6510,0,8,1,Enterprise,9
USR_6511,1,19,1,Basic,3
USR_6512,1,14,20,Basic,4
USR_6513,0,7,41,Basic,2
USR_6514,1,3,31,Basic,9
USR_6515,1,16,65,Basic,7
USR_6516,0,8,14,Basic,5
USR_6517,0,17,61,Basic,10
USR_6518,0,5,96,Basic,5
USR_6519,0,3,35,Pro,9
USR_6520,0,10,97,Basic,8
USR_6521,1,19,4,Basic,6
USR_6522,0,6,66,Basic,2
USR_6523,0,4,72,Basic,6
USR_6524,0,5,14,Basic,1
USR_6525,1,4,44,Basic,7
USR_6526,1,17,78,Basic,3
USR_6527,0,15,36,Basic,3
USR_6528,0,12,92,Enterprise,5
USR_6529,1,10,60,Pro,2
USR_6530,1,15,41,Basic,2
USR_6531,1,7,40,Basic,7
USR_6532,0,2,26,Basic,5
USR_6533,0,9,72,Basic,1
USR_6534,0,9,49,Basic,7
USR_6535,0,4,54,Basic,3
USR_6536,0,9,83,Basic,8
USR_6537,0,13,40,Basic,6
USR_6538,0,10,66,Basic,3
USR_6539,0,18,47,Basic,8
USR_6540,0,17,61,Basic,4
USR_6541,1,4,5,Basic,10
USR_6542,1,6,67,Basic,10
USR_6543,0,14,99,Pro,2
USR_6544,0,14,95,Basic,6
USR_6545,1,4,99,Basic,7
USR_6546,0,1,25,Basic,3
USR_6547,0,19,52,Basic,5
USR_6548,1,19,73,Enterprise,4
USR_6549,1,4,82,Basic,7
USR_6550,0,10,31,Pro,4
USR_6551,1,9,80,Enterprise,6
USR_6552,1,5,67,Basic,10
USR_6553,1,15,19,Basic,3
USR_6554,1,1,82,Basic,5
USR_6555,0,6,57,Basic,2
USR_6556,1,19,38,Basic,1
USR_6557,0,19,39,Pro,4
USR_6558,0,17,79,Basic,9
USR_6559,0,2,5,Basic,5
USR_6560,0,11,24,Basic,5
USR_6561,0,13,83,Pro,10
USR_6562,0,8,97,Enterprise,8
USR_6563,1,16,55,Pro,6
USR_6564,0,5,12,Pro,4
USR_6565,0,3,69,Basic,9
USR_6566,0,8,2,Basic,7
USR_6567,0,9,86,Basic,9
USR_6568,0,17,77,Pro,10
USR_6569,0,1,71,Basic,8
USR_6570,0,14,9,Enterprise,4
USR_6571,1,4,52,Enterprise,7
USR_6572,0,11,27,Basic,8
USR_6573,1,16,53,Basic,8
USR_6574,0,9,23,Basic,2
USR_6575,0,13,7,Basic,5
USR_6576,0,18,14,Pro,1
USR_6577,1,10,38,Basic,10
USR_6578,0,17,64,Basic,9
USR_6579,0,5,63,Basic,10
USR_6580,1,16,24,Pro,6
USR_6581,0,3,76,Pro,8
USR_6582,0,14,20,Pro,2
USR_6583,1,18,91,Basic,9
